id,url,format,description,position,revision_id,hash,state,extras,name,resource_type,mimetype,mimetype_inner,size,last_modified,cache_url,cache_last_updated,webstore_url,webstore_last_updated,created,url_type,package_id,private
637ab4db-1313-4512-9c2b-6fa659759200,http://tools.wprdc.org/property-dashboard/,HTML,This data is used in our property dashboard.,2,5e7c612c-435a-420a-a13a-1439ea9aa0a1,"",active,"{""datastore_active"": false}",Property Dashboard,,text/html,,,,,,,,2017-03-27 11:56:21.081096,,9e0ce87d-07b8-420c-a8aa-9de6104f61d6,f
e6fb26ad-fa5c-40a4-b3f6-5caa9b5cc8b5,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/e6fb26ad-fa5c-40a4-b3f6-5caa9b5cc8b5/download/leidos-response.pdf,PDF,"",17,c1cfd788-3459-4360-bba8-ed96ad5c74c6,"",active,"{""datastore_active"": false}",Leidos Response,,application/pdf,,,2017-12-13 19:24:33.028885,,,,,2017-12-13 14:24:33.104343,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
55d8d7f4-b2bf-4dfd-b8b7-a37ab4c9029e,https://data.wprdc.org/dataset/97491251-e607-405f-b89a-af64002b0628/resource/55d8d7f4-b2bf-4dfd-b8b7-a37ab4c9029e/download/tsaledictionary.xlsx,XLSX,"",1,6261ae40-959b-45b8-9487-0510b9a6d503,"",active,"{""datastore_active"": true}",Treasury Sale Data Dictionary and Definitions,,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,,2017-03-30 14:55:17.720597,,,,,2017-03-30 10:55:17.771536,upload,97491251-e607-405f-b89a-af64002b0628,f
d18987f2-6a4e-4b86-b84e-c171528f650f,https://data.wprdc.org/dataset/8f443521-71f1-496b-8495-2ca0460a0c05/resource/d18987f2-6a4e-4b86-b84e-c171528f650f/download/2014washington.csv,CSV,"",2,7e6e1cc9-5a0e-4c0c-95c3-02c45d674b15,"",active,"{""datastore_active"": true}",2014 Crash Data,,text/csv,,,2016-08-17 13:29:54.240994,,,,,2016-08-17 09:29:54.314624,upload,8f443521-71f1-496b-8495-2ca0460a0c05,f
c9c10e10-dc8f-4d0a-a3a5-acb9b183d124,https://data.wprdc.org/datastore/dump/c9c10e10-dc8f-4d0a-a3a5-acb9b183d124,CSV,These older monthly resources may be incomplete. The Combined data source is the authoritative one.,39,7a72298a-2eaa-4ee0-a20e-90b45bd186ec,"",active,"{""datastore_active"": true}",ACJ Daily Census Data - 10/2018 (deprecated),,text/csv,,,2018-11-01 07:30:22.338535,,,,,2018-10-02 11:30:13.807935,datapusher,d15ca172-66df-4508-8562-5ec54498cfd4,f
afcb06ed-a1a2-48f9-89d6-5875be6ed858,https://data.wprdc.org/datastore/dump/afcb06ed-a1a2-48f9-89d6-5875be6ed858,CSV,"",136,992bf17e-7411-4974-879a-709221bf9729,"",active,"{""datastore_active"": true}",2021-09 Events Archive,,text/csv,,,2021-09-10 05:02:29.064514,,,,,2021-09-10 09:01:31.920513,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
ac302424-76b7-4670-867d-2cb1b7a4820c,https://data.wprdc.org/dataset/9bec1794-2606-4666-81f0-3d38e148f40f/resource/ac302424-76b7-4670-867d-2cb1b7a4820c/download/employment-by-occupation.csv,CSV,"",4,ec02be68-576a-4ae8-84b3-251b7a402e20,"",active,"{""datastore_active"": true}",Employment by Occupation,,text/csv,,10449,2019-06-12 12:53:09.687139,,,,,2019-06-12 12:53:09.792448,upload,9bec1794-2606-4666-81f0-3d38e148f40f,f
9070809b-54d9-441d-802e-812fcb7c825a,https://data.wprdc.org/dataset/d93bb0b3-f123-4ac5-8ca2-21fb4da70b86/resource/9070809b-54d9-441d-802e-812fcb7c825a/download/documentation-city-owned-properties.xlsx,XLSX,"",1,be089f8b-cd9f-43b9-98c4-ff1550266c8b,"",active,"{""datastore_active"": true}",Data Dictionary with Field Defintions,,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,,2017-03-30 14:39:30.657368,,,,,2017-03-30 10:39:30.707966,upload,d93bb0b3-f123-4ac5-8ca2-21fb4da70b86,f
3db5d4f4-72fd-41d9-bf76-ed287478ca52,https://data.wprdc.org/datastore/dump/3db5d4f4-72fd-41d9-bf76-ed287478ca52,CSV,"",32,ad511ccd-c7f4-4151-873e-8e0508146f40,"",active,"{""datastore_active"": true}",2018-10 Safe Places Archive,,text/csv,,,2018-10-10 05:00:22.884697,,,,,2018-10-10 09:00:19.866574,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
d03dc46d-03e5-4709-bbf2-b09886325e8d,https://data.wprdc.org/datastore/dump/d03dc46d-03e5-4709-bbf2-b09886325e8d,CSV,"",33,086f7bb0-2655-4eca-81e9-77e3a104be29,"",active,"{""datastore_active"": true}",2018-10 Services Archive,,text/csv,,,2018-10-10 05:00:34.864431,,,,,2018-10-10 09:00:31.049674,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
1207f7ef-ccc4-4dd3-ab0f-b021f80c5af9,https://data.wprdc.org/dataset/8f443521-71f1-496b-8495-2ca0460a0c05/resource/1207f7ef-ccc4-4dd3-ab0f-b021f80c5af9/download/2015washington.csv,CSV,"",1,5f3b7167-df20-42c8-b23e-6f68b762d30c,"",active,"{""datastore_active"": true}",2015 Crash Data,,text/csv,,,2016-08-17 13:30:04.261625,,,,,2016-08-17 09:30:04.337076,upload,8f443521-71f1-496b-8495-2ca0460a0c05,f
753101ad-2e74-4b12-8d39-cc457fc4ab04,https://data.wprdc.org/dataset/9bec1794-2606-4666-81f0-3d38e148f40f/resource/753101ad-2e74-4b12-8d39-cc457fc4ab04/download/housing-units.csv,CSV,"",8,362337c9-dd27-45c1-8179-80ab7940507d,"",active,"{""datastore_active"": true}",Housing Units,,text/csv,,13904,2019-06-12 12:53:58.366976,,,,,2019-06-12 12:53:58.48481,upload,9bec1794-2606-4666-81f0-3d38e148f40f,f
cb957b16-9945-4730-9ed9-325e230946d3,https://commuteinfo.org/for-commuters/park-ride-locator/,HTML,Website containing interactive regional park-n-ride inventory,0,19207bce-b0a3-4cc2-8f85-73d0bf0d7347,"",active,"{""datastore_active"": false}",Regional Park-n-Ride Facilities Web Inventory,,text/html,,,,,,,,2016-12-02 10:12:29.346959,,77de8d0f-1dfc-4148-b811-97b3520c18c5,f
4681b269-ba20-4e79-8300-51ef647ff277,https://data.wprdc.org/dataset/ea85f4b5-0b95-41b8-86ee-f1e6d16fc409/resource/4681b269-ba20-4e79-8300-51ef647ff277/download/detailxml.zip,ZIP,"",21,4fd724ca-aa12-4866-b410-97e7dce9ad78,"",active,"{""datastore_active"": false}",Special Election for 35th Legislative District by Precinct (zipped XML file),,application/zip,,3899,2019-02-05 16:56:58.319589,,,,,2018-02-15 10:00:41.28874,upload,ea85f4b5-0b95-41b8-86ee-f1e6d16fc409,f
16411d48-03dc-401d-90bb-efa509717ef8,https://data.wprdc.org/datastore/dump/16411d48-03dc-401d-90bb-efa509717ef8,CSV,"",52,87511dab-496e-4028-8861-e8e6adf7c440,"",active,"{""datastore_active"": true}",2019-05 Events Archive,,text/csv,,,2019-05-10 05:00:20.693247,,,,,2019-05-10 09:00:14.978565,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
28830e3d-5bdb-4468-a51b-861f0f1dd418,https://data.wprdc.org/datastore/dump/28830e3d-5bdb-4468-a51b-861f0f1dd418,CSV,"",53,c7733c4e-d147-409e-ba49-8d14f341aef3,"",active,"{""datastore_active"": true}",2019-05 Safe Places Archive,,text/csv,,,2019-05-10 05:00:37.768297,,,,,2019-05-10 09:00:32.324308,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
a9aab6aa-908b-4c75-88b5-ba2e95fc1f3a,https://data.wprdc.org/dataset/9bec1794-2606-4666-81f0-3d38e148f40f/resource/a9aab6aa-908b-4c75-88b5-ba2e95fc1f3a/download/labor-force.csv,CSV,"",12,c980c2e5-db47-48cc-a311-ccef3e48e420,"",active,"{""datastore_active"": true}",Labor Force,,text/csv,,13906,2019-06-12 12:54:42.956013,,,,,2019-06-12 12:54:43.045461,upload,9bec1794-2606-4666-81f0-3d38e148f40f,f
4c9d85b4-8c94-4329-9fbe-9b2af066ac39,https://data.wprdc.org/dataset/1131f3a9-bbd8-4ca0-963a-c7ccadffcee4/resource/4c9d85b4-8c94-4329-9fbe-9b2af066ac39/download/documentation-property-tax-abatement.xlsx,XLSX,"",1,51253160-c366-4fbd-adb0-2dec1968355f,"",active,"{""datastore_active"": true}",Tax Abatement Data Dictionary with Definitions,,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,,2017-03-30 14:51:35.911142,,,,,2017-03-30 10:51:35.966643,upload,1131f3a9-bbd8-4ca0-963a-c7ccadffcee4,f
ed8803fd-ff4f-4af0-a045-2e5590f324e8,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/ed8803fd-ff4f-4af0-a045-2e5590f324e8/download/opportunity-243-smartstreetlightsrfi.pdf,PDF,"",0,793d9891-5eb0-4a2b-9723-c0fffb9d9009,"",active,"{""datastore_active"": false}",Smart Street Lights RFI,,application/pdf,,,2017-12-13 21:53:24.2367,,,,,2017-12-13 16:53:24.333892,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
557402d5-ec41-46f1-8858-95186e9a2772,https://data.wprdc.org/dataset/9bec1794-2606-4666-81f0-3d38e148f40f/resource/557402d5-ec41-46f1-8858-95186e9a2772/download/data_dictionary_employment_occupation.pdf,PDF,"",5,806772d1-299f-4d06-b3ee-1fa435c2021c,"",active,"{""datastore_active"": false}",Data Dictionary for Employment by Occupation,,application/pdf,,77735,2019-06-12 12:53:18.727965,,,,,2019-06-12 12:53:18.836008,upload,9bec1794-2606-4666-81f0-3d38e148f40f,f
3ab81c45-6930-436f-85ba-c8839901e092,https://data.wprdc.org/datastore/dump/3ab81c45-6930-436f-85ba-c8839901e092,CSV,"",138,26fd3596-d1f0-431e-a78a-b27a9dd5c272,"",active,"{""datastore_active"": true}",2021-09 Services Archive,,text/csv,,,2021-09-10 05:08:32.871951,,,,,2021-09-10 09:07:32.358719,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
1b2e1756-dbe7-4187-bc48-0e023939ae3a,https://pghgishub-pittsburghpa.opendata.arcgis.com/maps/pittsburghpa::25-or-greater-slope,HTML,"",0,3f0e3df6-6b2d-4068-8aed-1304c527c9e1,"",active,"{""datastore_active"": false}",ArcGIS Hub Dataset,,text/html,,,2023-03-15 08:06:31.680626,,,,,2021-03-09 21:02:22.556749,,0f643c56-1c53-4c88-824d-3a3876c0d3a0,f
6e836e2f-6ead-4ad1-af1b-42a9b78823c2,https://data.wprdc.org/dataset/9bec1794-2606-4666-81f0-3d38e148f40f/resource/6e836e2f-6ead-4ad1-af1b-42a9b78823c2/download/employment_industry.csv,CSV,"",2,8f05c8ba-57d4-4927-b8f4-6bff21167fac,"",active,"{""datastore_active"": true}",Employment by Industry,,text/csv,,14809,2019-06-12 12:52:46.727487,,,,,2019-06-12 12:52:46.813604,upload,9bec1794-2606-4666-81f0-3d38e148f40f,f
c90dcfde-7492-498c-bf39-166d405f97be,https://data.wprdc.org/dataset/72a71398-3033-4f39-832b-f7022f7ecc72/resource/c90dcfde-7492-498c-bf39-166d405f97be/download/budget-data-dictionary.xlsx,XLSX,"",0,42ee40f2-4ec3-4331-8627-07c8cfde8083,"",active,"{""datastore_active"": true}",Budget Data Dictionary,,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,,,2018-03-21 14:45:41.590205,,,,,2018-03-21 10:45:41.846119,upload,72a71398-3033-4f39-832b-f7022f7ecc72,f
8e2b239e-4a46-49f9-bd13-2566f3c64d28,https://data.wprdc.org/dataset/9bec1794-2606-4666-81f0-3d38e148f40f/resource/8e2b239e-4a46-49f9-bd13-2566f3c64d28/download/population.csv,CSV,"",14,b109ef0c-d2b0-4a7c-87bf-bc14bd1b19f3,"",active,"{""datastore_active"": true}",Population,,text/csv,,16240,2019-06-12 12:55:11.475169,,,,,2019-06-12 12:55:11.594923,upload,9bec1794-2606-4666-81f0-3d38e148f40f,f
472e918a-4a26-49c3-bc16-f64ca412b07f,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/472e918a-4a26-49c3-bc16-f64ca412b07f/download/aecom-response.pdf,PDF,"",2,31f5dce2-ede6-4236-98f3-1270c32c3544,"",active,"{""datastore_active"": false}",Aecom Response,,application/pdf,,,2017-12-13 19:21:06.995682,,,,,2017-12-13 14:21:07.059005,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
8dc870bf-d66f-4a8f-94bc-27eb0ceac2f5,https://openac-alcogis.opendata.arcgis.com/maps/AlCoGIS::allegheny-county-voting-district-boundaries-ward-district-labels,HTML,"",0,a656b55f-127a-4aab-818e-139f1b2327b1,"",active,"{""datastore_active"": false}",ArcGIS Hub Dataset,,text/html,,,2023-03-25 13:26:08.483295,,,,,2020-04-28 17:00:21.436968,,8f294d6e-d3f6-491d-98d3-75eaa23e1d8b,f
6e33de9d-601f-46cf-a14f-1caff4a4b1ed,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/6e33de9d-601f-46cf-a14f-1caff4a4b1ed/download/ameresco-response.pdf,PDF,"",4,76892432-0339-42c8-987c-96c22633f303,"",active,"{""datastore_active"": false}",Ameresco Response,,application/pdf,,,2017-12-13 19:21:31.954159,,,,,2017-12-13 14:21:32.103952,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
1d1f541c-28ca-4cf1-95cd-97a93c1ffcbf,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/1d1f541c-28ca-4cf1-95cd-97a93c1ffcbf/download/cdw-g-response.pdf,PDF,"",6,ea54b74d-4de3-4d21-bac7-a6529775630a,"",active,"{""datastore_active"": false}",CDW-G Response,,application/pdf,,,2017-12-13 19:21:57.190589,,,,,2017-12-13 14:21:57.265067,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
28a82cb6-8a8b-4317-8c08-54d9171c8623,https://data.wprdc.org/dataset/7b8896c5-867d-428d-a2e3-bdb732655846/resource/28a82cb6-8a8b-4317-8c08-54d9171c8623/download/municipal-building-energy-use-column-descriptions.csv,CSV,Description of the columns contained in the municipal building energy usage dataset. ,3,a180fc9e-c413-4eb3-81f4-cbb6529693b2,"",active,"{""datastore_active"": true}",Municipal Building Energy Use Data Dictionary,,text/csv,,,2015-10-14 21:40:47.034762,,,,,2015-10-14 17:40:47.085435,upload,7b8896c5-867d-428d-a2e3-bdb732655846,f
89864538-d12a-4f9c-bc16-9ef57e01d54e,https://pennshare.maps.arcgis.com/apps/webappviewer/index.html?id=8fdbf046e36e41649bbfd9d7dd7c7e7e,HTML,Download new data here for all PA counties.,0,087e1e00-36b5-4e92-b158-f5a02853ab25,"",active,"{""datastore_active"": false}",PennDOT Crash Download Map,,text/html,,,,,,,,2019-03-20 15:02:29.199302,,1a524b15-fb02-46d4-9c27-a262cf12edbb,f
0e311033-fd5e-4cfe-892a-defd82ca7418,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/0e311033-fd5e-4cfe-892a-defd82ca7418/download/cimcon-response.pdf,PDF,"",7,87ca2572-4b6d-4bb4-8777-cfd2e28a465c,"",active,"{""datastore_active"": false}",CIMCON Response,,application/pdf,,,2017-12-13 19:22:22.792678,,,,,2017-12-13 14:22:22.854363,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
a61b6617-2f06-4745-8731-165139d41667,https://data.wprdc.org/dataset/5934b8d1-892f-4fd7-84c1-aa890d3ff529/resource/a61b6617-2f06-4745-8731-165139d41667/download/opendata-pubworks-field-listing-2015.csv,CSV,Listing of all baseball fields within the City of Pittsburgh.,2,96aac838-c1fe-4b85-aacb-59844b73f2e3,"",active,"{""datastore_active"": true}",Field Listing 2015,,text/csv,,,2015-10-12 20:28:59.116669,,,,,2015-10-12 16:28:59.160922,upload,5934b8d1-892f-4fd7-84c1-aa890d3ff529,f
c8e60455-a895-46ac-8bd3-1f7b8b6f3545,https://data.wprdc.org/dataset/1a524b15-fb02-46d4-9c27-a262cf12edbb/resource/c8e60455-a895-46ac-8bd3-1f7b8b6f3545/download/2015beaver.csv,CSV,"",1,ff03900c-7c2e-4f75-9f3b-f01b2be4224c,"",active,"{""datastore_active"": true}",2015 Crash Data,,text/csv,,,2016-08-17 13:14:37.025304,,,,,2016-08-17 09:14:37.083594,upload,1a524b15-fb02-46d4-9c27-a262cf12edbb,f
bfe3b325-c386-4471-871e-3163ccd46b91,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/bfe3b325-c386-4471-871e-3163ccd46b91/download/cisco-response.docx,DOCX,"",8,6e1bd271-bfb1-459a-9151-f594e19dcf96,"",active,"{""datastore_active"": false}",Cisco Response,,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,,2017-12-13 19:22:37.19681,,,,,2017-12-13 14:22:37.266405,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
e7a244f6-629e-4a7a-8d54-b779c9b3c97b,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/e7a244f6-629e-4a7a-8d54-b779c9b3c97b/download/deloitte-consulting-response.pdf,PDF,"",10,a869ec09-65f7-49e5-8bc7-90e740507e90,"",active,"{""datastore_active"": false}",Deloitte Response,,application/pdf,,,2017-12-13 19:23:00.024998,,,,,2017-12-13 14:23:00.091772,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
9227d625-5f3e-4e9a-8a20-6514cf23102f,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/9227d625-5f3e-4e9a-8a20-6514cf23102f/download/edgecase-research-response.pdf,PDF,"",12,e8f15c7a-8cdc-4df1-bfec-5a7e3d1350b7,"",active,"{""datastore_active"": false}",EdgeCase Research Response,,application/pdf,,,2017-12-13 19:23:21.751773,,,,,2017-12-13 14:23:21.819766,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
c1a77c4e-0df0-4e4d-a44c-369759931e11,https://data.wprdc.org/datastore/dump/c1a77c4e-0df0-4e4d-a44c-369759931e11,CSV,"",38,34691d32-df91-410b-823c-19a103482f48,"",active,"{""datastore_active"": true}",2018-12 Safe Places Archive,,text/csv,,,2018-12-10 05:00:24.81496,,,,,2018-12-10 10:00:20.409413,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
787d1ccc-a16e-4044-ba12-7c51f5706dcb,https://data.wprdc.org/dataset/8f606207-3e88-4d33-a8dc-d8f16b4d08d6/resource/787d1ccc-a16e-4044-ba12-7c51f5706dcb/download/roadmap-for-inclusive-innovation-data-user-guide.docx,DOCX,"This User Guide for City of Pittsburgh Roadmap for Inclusive Innovation Data provides consumers of the data with background information on how the data is collected, the business processes, software, and applicable standards involved with the data, suggested applications for the data (and how to use it), and other important details. It’s our hope that User Guides will improve the quality and outcomes of Roadmap for Inclusive Innovation data applications.",3,4dde1a23-699e-4b31-9ea4-75150b556474,"",active,"{""datastore_active"": false}",Roadmap for Inclusive Innovation Data User Guide,,application/vnd.openxmlformats-officedocument.wordprocessingml.document,,,2017-09-12 15:58:12.842526,,,,,2017-09-12 11:58:12.932402,upload,8f606207-3e88-4d33-a8dc-d8f16b4d08d6,f
00c68bd1-0e94-48f9-8d37-1d6a63e3d4d9,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/00c68bd1-0e94-48f9-8d37-1d6a63e3d4d9/download/eplus-technologies-response.pdf,PDF,"",13,9dbfb774-c913-4cfd-9a01-3335895fada9,"",active,"{""datastore_active"": false}",ePlus Technologies Response,,application/pdf,,,2017-12-13 19:23:46.449462,,,,,2017-12-13 14:23:46.517269,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
8eaa957b-97cf-4674-803d-5d3c3d1322fb,https://data.wprdc.org/dataset/ac32c80c-de99-4444-a9a8-48c0515ac7bb/resource/8eaa957b-97cf-4674-803d-5d3c3d1322fb/download/aggregated-transactions-2019-09-03.csv.zip,ZIP,This is a compressed version of the data table in Transactions by Zone and Time of Day that contains all records until about 8pm on 2019-09-03.,3,ca14052c-f080-4d1b-9295-11e874ec7be9,"",active,"{""datastore_active"": false}",Transactions by Zone and Time of Day [compressed CSV file],,application/zip,,49088770,2019-09-05 14:09:15.497237,,,,,2019-07-13 04:08:12.637714,upload,ac32c80c-de99-4444-a9a8-48c0515ac7bb,f
7107fd98-7b92-4703-959d-8d01421f1240,https://data.wprdc.org/dataset/1a524b15-fb02-46d4-9c27-a262cf12edbb/resource/7107fd98-7b92-4703-959d-8d01421f1240/download/2012beaver.csv,CSV,"",4,665de1f5-e9ab-47fd-8d1b-1d4093eb5f08,"",active,"{""datastore_active"": true}",2012 Crash Data,,text/csv,,,2016-08-17 13:13:44.20307,,,,,2016-08-17 09:13:44.245351,upload,1a524b15-fb02-46d4-9c27-a262cf12edbb,f
c3cba491-b5f6-4209-8d50-677e4dc297f9,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/PollingPlaces2018_May/FeatureServer/0,Esri REST,"",1,d53d2d11-fc5c-4761-aef0-00a19042db80,"",active,,Esri Rest API,,,,,,,,,,2019-01-01 17:45:24.117496,,32b64788-05c5-4752-b361-f1e7ef29523d,f
6cafc8ab-4839-4f8b-8ef1-b4fd725a6035,https://data.wprdc.org/dataset/ea85f4b5-0b95-41b8-86ee-f1e6d16fc409/resource/6cafc8ab-4839-4f8b-8ef1-b4fd725a6035/download/primary-2015-election-summary.csv,CSV,Aggregate results for all precincts in the 2015 primary election.,9,4fd724ca-aa12-4866-b410-97e7dce9ad78,"",active,"{""datastore_active"": true}",2015 Primary Election Summary,,text/csv,,,,,,,,2015-07-22 14:28:18.905936,upload,ea85f4b5-0b95-41b8-86ee-f1e6d16fc409,f
548f898f-8cd9-47d2-8dfb-a16ddce3b753,https://data.wprdc.org/dataset/ea85f4b5-0b95-41b8-86ee-f1e6d16fc409/resource/548f898f-8cd9-47d2-8dfb-a16ddce3b753/download/detailxml.zip,ZIP,"",27,4fd724ca-aa12-4866-b410-97e7dce9ad78,"",active,"{""datastore_active"": false}",2018 General by Precinct (zipped XML file),,application/zip,,459238,2019-03-27 15:01:27.66344,,,,,2018-10-19 15:01:28.225153,upload,ea85f4b5-0b95-41b8-86ee-f1e6d16fc409,f
6bb13fb5-2c13-4514-a051-a042fd3af0fa,http://openac-alcogis.opendata.arcgis.com/datasets/896193d2f19a4beca8ad59cc60b457e5_0,HTML,"",0,2dda9195-3dd9-4cbf-82e2-686c3ee56a75,"",active,,ArcGIS Hub Dataset,,,,,,,,,,2019-01-01 17:45:37.986255,,d880c214-2d51-452f-8636-2856da2e6f2d,f
e919ecd3-bb11-4883-a041-bded25dc651c,cveu-inspections-all-years-2019-fixed.csv,CSV,"",0,9faa26fe-def2-4cf2-9315-63c2f0f39883,"",active,"{""datastore_active"": true}",ACP Commercial Vehicle Inspections,,text/csv,,217275,2020-08-11 13:48:12.29364,,,,,2017-04-18 14:40:13.315435,upload,669b2409-bb4b-46e5-9d91-c36876b58a17,f
f587d617-7afa-4e79-8010-c0d2bdff4c04,https://data.wprdc.org/dataset/543ae03d-3ef4-45c7-b766-2ed49338120f/resource/f587d617-7afa-4e79-8010-c0d2bdff4c04/download/opendata-citiparks-summer-meal-sites-2015.csv,CSV,"The listing of Summer Meal Sites maintained by Citiparks in 2015, with information on location, number of meals served and operational times and dates",2,b146f5a5-c801-4b37-a988-1f185d99668b,"",active,"{""datastore_active"": true}",Citiparks Summer Meal Sites 2015,,text/csv,,,2015-10-12 20:24:12.128197,,,,,2015-10-12 16:24:12.182022,upload,543ae03d-3ef4-45c7-b766-2ed49338120f,f
1b22c9ba-e26a-41f8-a4b0-7e8bee11f5e8,https://data.wprdc.org/datastore/dump/1b22c9ba-e26a-41f8-a4b0-7e8bee11f5e8,CSV,"",35,42742f46-9b4c-40db-abda-f50d7ff62189,"",active,"{""datastore_active"": true}",2018-11 Safe Places Archive,,text/csv,,,2018-11-10 05:00:25.178235,,,,,2018-11-10 10:00:21.624381,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
da50b251-b87b-4b32-9e41-9e3f8d642bbd,https://data.wprdc.org/datastore/dump/da50b251-b87b-4b32-9e41-9e3f8d642bbd,CSV,"",36,2f8376e3-eaec-4db0-b590-e63e3312e0ab,"",active,"{""datastore_active"": true}",2018-11 Services Archive,,text/csv,,,2018-11-10 05:00:38.104272,,,,,2018-11-10 10:00:34.204288,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
514bba98-09e3-4eb5-83b6-266ccba82c17,https://data.wprdc.org/datastore/dump/514bba98-09e3-4eb5-83b6-266ccba82c17,CSV,"",100,e51b902f-9345-40e4-b26e-cd76397cf44d,"",active,"{""datastore_active"": true}",2020-09 Events Archive,,text/csv,,,2020-09-10 05:00:31.095747,,,,,2020-09-10 09:00:21.189288,datapusher,6e683016-0b93-4776-9d9f-caa03e94edc2,f
d663674e-ddb8-42a7-b709-c70503593540,https://data.wprdc.org/dataset/fd14f748-3b6e-4faa-ae4a-1921d105751e/resource/d663674e-ddb8-42a7-b709-c70503593540/download/ingenu-response.pdf,PDF,"",15,bce4f58d-843a-4776-9634-c8fa0aa7961b,"",active,"{""datastore_active"": false}",Ingenu Response,,application/pdf,,,2017-12-13 19:24:06.587123,,,,,2017-12-13 14:24:06.669142,upload,fd14f748-3b6e-4faa-ae4a-1921d105751e,f
b697ab29-6989-4e28-ac02-613040c0a17b,https://services1.arcgis.com/vdNDkVykv9vEWFX4/arcgis/rest/services/Allegheny_County_Election_Districts/FeatureServer/0,HTML,"",1,8af7548f-1f58-4adc-a77f-44707c91cafc,"",active,"{""datastore_active"": false}",Esri Rest API,,text/html,,,2023-04-08 13:29:09.611334,,,,,2019-03-20 17:32:40.544053,,df953315-6b4d-47e6-9502-d5a6af83d993,f
d2d9dd28-76e4-483b-9ee3-e7e703f139eb,https://openac-alcogis.opendata.arcgis.com/maps/AlCoGIS::allegheny-county-voting-district-boundaries,HTML,"",0,059e997f-e8eb-4a20-be6b-731e9c7100cc,"",active,"{""datastore_active"": false}",ArcGIS Hub Dataset,,text/html,,,2023-04-08 13:29:07.144407,,,,,2019-03-20 17:32:40.544045,,df953315-6b4d-47e6-9502-d5a6af83d993,f
e71dea8c-0bf1-4531-a72e-f55436bea6a1,https://openac-alcogis.opendata.arcgis.com/maps/AlCoGIS::allegheny-county-census-tracts-2016,HTML,"",0,f5da76fe-e924-401f-b4c7-f7fede821f71,"",active,"{""datastore_active"": false}",ArcGIS Hub Dataset,,text/html,,,2023-04-08 13:32:29.987228,,,,,2019-01-01 17:45:07.998559,,1cef82de-5e67-448e-bdc0-a491b0f9d7db,f
2de74292-af9b-40b0-a65f-2120b2b24aa9,http://openac-alcogis.opendata.arcgis.com/datasets/1e05bdc3703e4a48be4a5d72ce855d94_1,HTML,"",0,8c690d9a-392e-499e-941a-5d190e20049f,"",active,,ArcGIS Hub Dataset,,,,,,,,,,2019-01-01 17:45:11.479773,,9e2e38ca-5891-4643-863a-5fb40ac44f0a,f
ceb9bb38-9bde-4379-bf14-6b63a3dc3c97,http://openac-alcogis.opendata.arcgis.com/datasets/32cadb4592e14f6b8acb90acb5456357_0,HTML,"",0,7efe4401-6e5b-4343-be04-02192e7792ed,"",active,,ArcGIS Hub Dataset,,,,,,,,,,2019-01-01 17:45:10.516394,,ef57aea7-2f2c-4278-ab8a-ef65cfe8ccda,f
